Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW)
27;Bourgogne-Franche-Comté;2024-09-17;02:00;1763;19;0;345;0;97;0;30;1271;0;0;345;0;491
76;Occitanie;2024-09-17;02:00;2829;1;1224;916;0;382;0;90;217;0;0;916;0;2613
11;Île-de-France;2024-09-17;02:00;4601;0;0;65;0;12;0;144;4382;0;0;65;0;221
28;Normandie;2024-09-17;02:00;2465;179;6872;596;0;14;0;94;-5290;0;0;217;379;7755
84;Auvergne-Rhône-Alpes;2024-09-17;02:00;5698;10;8388;476;0;2090;-637;109;-4738;0;0;476;0;10436
24;Centre-Val de Loire;2024-09-17;02:00;1609;3;6585;749;0;3;0;59;-5789;0;0;749;0;7399
32;Hauts-de-France;2024-09-17;02:00;4518;153;3577;1729;0;2;0;105;-1047;0;0;1729;0;5566
52;Pays de la Loire;2024-09-17;02:00;2245;0;0;663;0;0;0;59;1526;0;0;421;242;722
93;Provence-Alpes-Côte d'Azur;2024-09-17;02:00;3316;58;0;31;0;497;0;118;2612;0;0;31;0;704
75;Nouvelle-Aquitaine;2024-09-17;02:00;3560;22;5546;760;0;98;0;171;-3036;0;0;760;0;6597
32;Hauts-de-France;2024-09-17;02:30;4387;186;3578;1808;0;2;0;104;-1288;0;0;1808;0;5678
44;Grand Est;2024-09-17;02:30;4064;317;5096;1698;0;902;-347;148;-3749;0;0;1698;0;7814
76;Occitanie;2024-09-17;02:30;2926;1;1226;889;0;378;0;86;346;0;0;889;0;2580
11;Île-de-France;2024-09-17;02:30;4528;0;0;69;0;11;0;143;4308;0;0;69;0;223
24;Centre-Val de Loire;2024-09-17;02:30;1612;1;6624;752;0;2;0;59;-5826;0;0;752;0;7438
53;Bretagne;2024-09-17;02:30;1852;0;0;465;0;202;-1;54;1131;0;0;240;225;720
27;Bourgogne-Franche-Comté;2024-09-17;02:30;1789;20;0;360;0;51;0;30;1328;0;0;360;0;461
52;Pays de la Loire;2024-09-17;02:30;2128;0;0;643;0;0;0;60;1429;0;0;403;239;703
75;Nouvelle-Aquitaine;2024-09-17;02:30;3646;22;5607;786;0;99;0;169;-3036;0;0;786;0;6683
93;Provence-Alpes-Côte d'Azur;2024-09-17;02:30;3349;58;0;27;0;463;0;118;2683;0;0;27;0;666
28;Normandie;2024-09-17;02:30;2393;179;6922;532;0;13;0;95;-5348;0;0;219;313;7741
84;Auvergne-Rhône-Alpes;2024-09-17;02:30;5689;10;8389;470;0;2114;-729;108;-4673;0;0;470;0;10362
32;Hauts-de-France;2024-09-17;03:00;4247;208;3578;1831;0;2;0;101;-1471;0;0;1831;0;5720
44;Grand Est;2024-09-17;03:00;3893;422;4850;1682;0;889;-346;148;-3750;0;0;1682;0;7645
52;Pays de la Loire;2024-09-17;03:00;2027;0;0;611;0;0;0;61;1358;0;0;391;220;672
11;Île-de-France;2024-09-17;03:00;4406;0;0;66;0;11;0;144;4188;0;0;66;0;221
24;Centre-Val de Loire;2024-09-17;03:00;1574;0;6580;714;0;2;0;59;-5781;0;0;714;0;7355
75;Nouvelle-Aquitaine;2024-09-17;03:00;3379;21;5575;787;0;101;0;168;-3271;0;0;787;0;6652
93;Provence-Alpes-Côte d'Azur;2024-09-17;03:00;3195;58;0;23;0;456;0;119;2540;0;0;23;0;656
84;Auvergne-Rhône-Alpes;2024-09-17;03:00;5627;10;8391;444;0;1913;-921;107;-4317;0;0;444;0;9944
76;Occitanie;2024-09-17;03:00;2876;1;1227;842;0;327;-319;82;717;0;0;842;0;2160
53;Bretagne;2024-09-17;03:00;1761;0;0;481;0;163;-1;54;1063;0;0;250;232;697
27;Bourgogne-Franche-Comté;2024-09-17;03:00;1742;20;0;401;0;50;0;30;1241;0;0;401;0;501
28;Normandie;2024-09-17;03:00;2349;179;6858;522;0;13;0;94;-5317;0;0;223;299;7666
75;Nouvelle-Aquitaine;2024-09-17;03:30;3339;21;5462;801;0;100;0;169;-3215;0;0;801;0;6553
44;Grand Est;2024-09-17;03:30;3867;470;4873;1671;0;884;-345;148;-3833;0;0;1671;0;7701
53;Bretagne;2024-09-17;03:30;1726;0;0;491;0;96;-1;54;1085;0;0;243;248;640
24;Centre-Val de Loire;2024-09-17;03:30;1528;0;6710;715;0;2;0;58;-5957;0;0;715;0;7485
27;Bourgogne-Franche-Comté;2024-09-17;03:30;1731;20;0;418;0;50;-1;30;1215;0;0;418;0;517
93;Provence-Alpes-Côte d'Azur;2024-09-17;03:30;3152;58;0;21;0;393;0;117;2564;0;0;21;0;589
84;Auvergne-Rhône-Alpes;2024-09-17;03:30;5524;10;8392;451;0;2051;-959;107;-4527;0;0;451;0;10052
32;Hauts-de-France;2024-09-17;03:30;4152;212;3576;1913;0;2;0;102;-1652;0;0;1913;0;5805
52;Pays de la Loire;2024-09-17;03:30;2013;0;0;605;0;0;0;63;1349;0;0;379;226;668
76;Occitanie;2024-09-17;03:30;2741;1;1227;821;0;320;-413;87;698;0;0;821;0;2043
11;Île-de-France;2024-09-17;03:30;4320;0;0;58;0;11;0;144;4109;0;0;58;0;213
28;Normandie;2024-09-17;03:30;2321;179;6881;535;0;12;0;93;-5379;0;0;230;305;7700
32;Hauts-de-France;2024-09-17;04:00;4095;213;3575;1991;0;2;0;104;-1789;0;0;1991;0;5885
24;Centre-Val de Loire;2024-09-17;04:00;1506;0;6735;732;0;2;0;58;-6022;0;0;732;0;7527
28;Normandie;2024-09-17;04:00;2288;179;6816;573;0;12;0;92;-5384;0;0;234;339;7672
93;Provence-Alpes-Côte d'Azur;2024-09-17;04:00;3073;58;0;20;0;316;0;118;2562;0;0;20;0;512
84;Auvergne-Rhône-Alpes;2024-09-17;04:00;5296;10;8397;438;0;1943;-976;111;-4627;0;0;438;0;9923
52;Pays de la Loire;2024-09-17;04:00;1959;0;0;582;0;0;0;63;1318;0;0;359;223;645
75;Nouvelle-Aquitaine;2024-09-17;04:00;3323;21;5059;783;0;101;0;174;-2816;0;0;783;0;6138
44;Grand Est;2024-09-17;04:00;3787;510;4868;1689;0;898;-344;148;-3982;0;0;1689;0;7769
11;Île-de-France;2024-09-17;04:00;4257;0;0;58;0;11;0;147;4042;0;0;58;0;216
27;Bourgogne-Franche-Comté;2024-09-17;04:00;1660;20;0;438;0;50;-65;30;1187;0;0;438;0;473
76;Occitanie;2024-09-17;04:00;2747;1;1227;810;0;314;-579;87;888;0;0;810;0;1860
53;Bretagne;2024-09-17;04:00;1708;0;0;509;0;31;-1;54;1116;0;0;265;244;593
75;Nouvelle-Aquitaine;2024-09-17;04:30;3249;22;4890;757;0;98;0;171;-2687;0;0;757;0;5938
52;Pays de la Loire;2024-09-17;04:30;1934;0;0;567;0;0;0;62;1308;0;0;362;205;629
28;Normandie;2024-09-17;04:30;2269;179;6902;583;0;12;0;91;-5498;0;0;232;351;7767
11;Île-de-France;2024-09-17;04:30;4269;0;0;68;0;11;0;147;4044;0;0;68;0;226
27;Bourgogne-Franche-Comté;2024-09-17;04:30;1634;20;0;473;0;50;-65;30;1125;0;0;473;0;508
93;Provence-Alpes-Côte d'Azur;2024-09-17;04:30;2991;58;0;21;0;322;0;118;2472;0;0;21;0;519
53;Bretagne;2024-09-17;04:30;1682;0;0;512;0;1;-1;54;1117;0;0;285;228;566
32;Hauts-de-France;2024-09-17;04:30;4094;213;3572;1946;0;2;0;101;-1740;0;0;1946;0;5834
44;Grand Est;2024-09-17;04:30;3821;497;4950;1670;0;900;-343;148;-4002;0;0;1670;0;7822
84;Auvergne-Rhône-Alpes;2024-09-17;04:30;5385;10;8395;424;0;1735;-1042;116;-4253;0;0;424;0;9638
76;Occitanie;2024-09-17;04:30;2636;1;1228;822;0;304;-617;87;811;0;0;822;0;1825
24;Centre-Val de Loire;2024-09-17;04:30;1490;0;6793;767;0;2;0;58;-6130;0;0;767;0;7620
84;Auvergne-Rhône-Alpes;2024-09-17;05:00;5386;10;8397;427;0;1713;-1044;116;-4234;0;0;427;0;9619
93;Provence-Alpes-Côte d'Azur;2024-09-17;05:00;2974;58;0;18;0;321;0;118;2458;0;0;18;0;515
75;Nouvelle-Aquitaine;2024-09-17;05:00;3234;22;4903;716;0;98;0;173;-2676;0;0;716;0;5912
53;Bretagne;2024-09-17;05:00;1688;0;0;543;0;0;0;54;1091;0;0;304;239;597
52;Pays de la Loire;2024-09-17;05:00;1954;0;0;568;0;0;0;62;1328;0;0;363;205;630
24;Centre-Val de Loire;2024-09-17;05:00;1509;0;6795;760;0;2;0;59;-6107;0;0;760;0;7616
11;Île-de-France;2024-09-17;05:00;4304;0;0;66;0;11;0;145;4083;0;0;66;0;222
28;Normandie;2024-09-17;05:00;2267;179;6950;576;0;12;0;92;-5542;0;0;222;354;7809
27;Bourgogne-Franche-Comté;2024-09-17;05:00;1637;20;0;528;0;50;-65;30;1074;0;0;528;0;563
32;Hauts-de-France;2024-09-17;05:00;4148;213;3570;1891;0;2;0;105;-1634;0;0;1891;0;5781
76;Occitanie;2024-09-17;05:00;2628;1;1228;886;0;305;-616;88;736;0;0;886;0;1892
44;Grand Est;2024-09-17;05:00;3752;497;4928;1770;0;900;-341;147;-4149;0;0;1770;0;7901
52;Pays de la Loire;2024-09-17;05:30;2048;0;0;573;0;0;0;61;1417;0;0;380;193;634
44;Grand Est;2024-09-17;05:30;3956;497;4753;1891;0;896;-340;147;-3882;0;0;1891;0;7844
53;Bretagne;2024-09-17;05:30;1734;0;0;557;0;8;-1;54;1116;0;0;329;228;618
76;Occitanie;2024-09-17;05:30;2658;1;1228;838;0;327;-616;90;789;0;0;838;0;1868
11;Île-de-France;2024-09-17;05:30;4494;0;0;77;0;11;0;147;4269;0;0;77;0;235
27;Bourgogne-Franche-Comté;2024-09-17;05:30;1733;19;0;539;0;49;-65;29;1163;0;0;539;0;571
93;Provence-Alpes-Côte d'Azur;2024-09-17;05:30;3032;58;0;18;0;318;0;118;2520;0;0;18;0;512
84;Auvergne-Rhône-Alpes;2024-09-17;05:30;5545;10;8395;408;0;1496;-622;117;-4260;0;0;408;0;9804
32;Hauts-de-France;2024-09-17;05:30;4227;213;3568;1896;0;2;0;106;-1547;0;0;1896;0;5785
24;Centre-Val de Loire;2024-09-17;05:30;1536;0;6691;750;0;2;0;59;-5966;0;0;750;0;7502
75;Nouvelle-Aquitaine;2024-09-17;05:30;3238;21;4894;703;0;98;0;174;-2652;0;0;703;0;5890
28;Normandie;2024-09-17;05:30;2348;179;6909;583;0;12;0;91;-5427;0;0;220;363;7774
28;Normandie;2024-09-17;06:00;2399;179;6945;566;0;13;0;91;-5394;0;0;224;342;7794
52;Pays de la Loire;2024-09-17;06:00;2133;0;0;619;0;0;0;61;1456;0;0;393;226;680
24;Centre-Val de Loire;2024-09-17;06:00;1619;0;6705;722;0;2;0;59;-5868;0;0;722;0;7488
93;Provence-Alpes-Côte d'Azur;2024-09-17;06:00;3109;58;0;17;0;334;0;117;2582;0;0;17;0;526
84;Auvergne-Rhône-Alpes;2024-09-17;06:00;5656;10;8398;398;0;1510;-612;117;-4165;0;0;398;0;9821
44;Grand Est;2024-09-17;06:00;4070;496;4817;1941;0;893;-52;146;-4169;0;0;1941;0;8241
27;Bourgogne-Franche-Comté;2024-09-17;06:00;1790;19;0;527;0;49;-65;29;1232;0;0;527;0;559
76;Occitanie;2024-09-17;06:00;2749;1;1229;749;0;337;-99;93;439;0;0;749;0;2310
32;Hauts-de-France;2024-09-17;06:00;4373;214;3565;1970;0;2;0;87;-1462;0;0;1970;0;5838
53;Bretagne;2024-09-17;06:00;1810;0;0;572;0;33;-1;54;1152;0;0;341;231;658
75;Nouvelle-Aquitaine;2024-09-17;06:00;3404;22;4915;730;0;100;0;174;-2537;0;0;730;0;5941
11;Île-de-France;2024-09-17;06:00;4716;0;0;72;0;11;0;147;4490;0;0;72;0;230
76;Occitanie;2024-09-17;06:30;2898;1;1229;662;0;578;0;92;337;0;0;662;0;2562
75;Nouvelle-Aquitaine;2024-09-17;06:30;3605;22;5110;769;0;117;0;176;-2588;0;0;769;0;6194
32;Hauts-de-France;2024-09-17;06:30;4654;212;3561;1937;0;2;0;81;-1138;0;0;1937;0;5793
44;Grand Est;2024-09-17;06:30;4346;495;5115;2078;0;874;0;146;-4362;0;0;2078;0;8708
52;Pays de la Loire;2024-09-17;06:30;2296;0;0;664;0;0;0;62;1574;0;0;423;241;726
84;Auvergne-Rhône-Alpes;2024-09-17;06:30;6079;10;8400;397;0;1701;-378;115;-4165;0;0;397;0;10245
93;Provence-Alpes-Côte d'Azur;2024-09-17;06:30;3291;58;0;16;0;550;0;117;2550;0;0;16;0;741
28;Normandie;2024-09-17;06:30;2524;179;7026;559;0;13;0;91;-5345;0;0;244;315;7868
11;Île-de-France;2024-09-17;06:30;5262;0;0;64;0;11;0;145;5043;0;0;64;0;220
53;Bretagne;2024-09-17;06:30;1962;0;0;604;0;33;-1;54;1271;0;0;362;242;690
24;Centre-Val de Loire;2024-09-17;06:30;1643;0;6818;705;0;2;0;59;-5941;0;0;705;0;7584
27;Bourgogne-Franche-Comté;2024-09-17;06:30;1926;20;0;553;0;52;0;29;1273;0;0;553;0;654
84;Auvergne-Rhône-Alpes;2024-09-17;07:00;6243;10;8411;396;0;2206;-14;113;-4879;0;0;396;0;11122
44;Grand Est;2024-09-17;07:00;4560;495;5219;2113;0;1226;-1;146;-4640;0;0;2113;0;9198
76;Occitanie;2024-09-17;07:00;3090;1;1228;557;0;1201;0;92;12;0;0;557;0;3079
24;Centre-Val de Loire;2024-09-17;07:00;1813;0;6879;700;0;2;0;59;-5826;0;0;700;0;7640
93;Provence-Alpes-Côte d'Azur;2024-09-17;07:00;3492;58;0;17;0;561;0;117;2740;0;0;17;0;753
28;Normandie;2024-09-17;07:00;2694;179;7052;543;0;13;0;92;-5185;0;0;243;300;7879
75;Nouvelle-Aquitaine;2024-09-17;07:00;3862;21;5520;819;0;239;0;172;-2912;0;0;819;0;6771
11;Île-de-France;2024-09-17;07:00;5714;0;0;66;0;11;0;146;5488;0;0;66;0;223
53;Bretagne;2024-09-17;07:00;2127;0;0;632;0;24;-1;53;1419;0;0;342;291;708
52;Pays de la Loire;2024-09-17;07:00;2504;0;0;680;0;0;0;61;1766;0;0;444;236;741
32;Hauts-de-France;2024-09-17;07:00;4884;215;3560;1829;0;2;0;77;-803;0;0;1829;0;5683
27;Bourgogne-Franche-Comté;2024-09-17;07:00;2093;20;0;528;0;53;0;29;1462;0;0;528;0;630
27;Bourgogne-Franche-Comté;2024-09-17;07:30;2173;19;0;519;1;58;0;30;1544;0;0;519;0;627
32;Hauts-de-France;2024-09-17;07:30;5150;214;3558;1853;0;2;0;91;-578;0;0;1853;0;5718
44;Grand Est;2024-09-17;07:30;4617;495;5264;2263;1;1185;-1;147;-4741;0;0;2263;0;9354
53;Bretagne;2024-09-17;07:30;2296;0;0;704;0;11;-1;54;1527;0;0;369;335;768
52;Pays de la Loire;2024-09-17;07:30;2706;0;0;699;0;0;0;62;1948;0;0;473;227;761
24;Centre-Val de Loire;2024-09-17;07:30;1879;0;6846;650;0;2;0;59;-5678;0;0;650;0;7557
93;Provence-Alpes-Côte d'Azur;2024-09-17;07:30;3607;58;0;16;2;716;0;115;2700;0;0;16;0;907
84;Auvergne-Rhône-Alpes;2024-09-17;07:30;6720;10;8414;413;1;3262;-12;114;-5482;0;0;413;0;12202
75;Nouvelle-Aquitaine;2024-09-17;07:30;4118;21;5624;878;0;464;0;178;-3042;0;0;878;0;7165
76;Occitanie;2024-09-17;07:30;3412;1;1228;494;0;1333;0;92;264;0;0;494;0;3148
11;Île-de-France;2024-09-17;07:30;6179;0;0;66;0;11;0;147;5952;0;0;66;0;224
28;Normandie;2024-09-17;07:30;2797;179;7028;566;0;13;0;94;-5083;0;0;252;314;7880
75;Nouvelle-Aquitaine;2024-09-17;08:00;4149;21;5685;849;11;515;0;175;-3107;0;0;849;0;7256
24;Centre-Val de Loire;2024-09-17;08:00;1908;0;6894;668;5;2;0;59;-5720;0;0;668;0;7628
11;Île-de-France;2024-09-17;08:00;6517;0;0;70;2;11;0;146;6284;0;0;70;0;229
52;Pays de la Loire;2024-09-17;08:00;2797;0;0;734;3;0;0;62;1998;0;0;497;237;799
76;Occitanie;2024-09-17;08:00;3508;1;1229;482;26;1329;0;92;348;0;0;482;0;3159
93;Provence-Alpes-Côte d'Azur;2024-09-17;08:00;3729;58;0;15;46;759;0;115;2736;0;0;15;0;993
28;Normandie;2024-09-17;08:00;2807;179;7083;570;1;13;0;91;-5131;0;0;262;308;7937
53;Bretagne;2024-09-17;08:00;2338;4;0;707;1;10;-1;54;1563;0;0;390;317;775
32;Hauts-de-France;2024-09-17;08:00;5095;216;3558;1845;2;2;0;103;-641;0;0;1845;0;5726
27;Bourgogne-Franche-Comté;2024-09-17;08:00;2201;20;0;541;10;172;0;29;1424;0;0;541;0;772
44;Grand Est;2024-09-17;08:00;4756;496;5414;2301;21;1216;-1;146;-4842;0;0;2301;0;9593
84;Auvergne-Rhône-Alpes;2024-09-17;08:00;6905;10;8415;387;20;3383;-12;114;-5412;0;0;387;0;12317
28;Normandie;2024-09-17;08:30;2879;179;7090;606;12;14;0;93;-5115;0;0;258;348;7994
